client_id	path	sentence_id	sentence	sentence_domain	up_votes	down_votes	age	gender	accents	variant	locale	segment
92511781fc5d4eaa1bc76adfbefbd8e97f838cf23681107e9d51baed506ed4092adc2a2ad2d29c4c037f00fe1131a48cdb66a4815b4a8a769a8d170aada6cb67	common_voice_tr_18439863.mp3	d92a5a1e78f0d986e68437f4af8b99996aac58f9aacde9fa15a979ff26bb29cc	Sırbistan, Kosova tarafından verilen araç plakalarını ve evrakları tanıyacak mı?		1	0	teens	male_masculine			tr	
92511781fc5d4eaa1bc76adfbefbd8e97f838cf23681107e9d51baed506ed4092adc2a2ad2d29c4c037f00fe1131a48cdb66a4815b4a8a769a8d170aada6cb67	common_voice_tr_18439866.mp3	517623b7808c1ea18302d723c99b64a99196549bd6c8428dab3a92e8238db7d8	Ama her zaman değil.		1	1	teens	male_masculine			tr	
92511781fc5d4eaa1bc76adfbefbd8e97f838cf23681107e9d51baed506ed4092adc2a2ad2d29c4c037f00fe1131a48cdb66a4815b4a8a769a8d170aada6cb67	common_voice_tr_18439869.mp3	ade5ebabd0c7d4c4b9f6a996de8e124b746f462ef8a769117523bfdb1f1d0dcd	Gruevski pek çok vaatte bulunuyor.		1	0	teens	male_masculine			tr	
92511781fc5d4eaa1bc76adfbefbd8e97f838cf23681107e9d51baed506ed4092adc2a2ad2d29c4c037f00fe1131a48cdb66a4815b4a8a769a8d170aada6cb67	common_voice_tr_18439877.mp3	e8f0bc46b0e60e388a90a140083bf8948153a89bbcb32f232be06cf5a95b4e8a	Bulgaristan iki boru hattı projesinde yer alıyor.		1	1	teens	male_masculine			tr	
92511781fc5d4eaa1bc76adfbefbd8e97f838cf23681107e9d51baed506ed4092adc2a2ad2d29c4c037f00fe1131a48cdb66a4815b4a8a769a8d170aada6cb67	common_voice_tr_18439878.mp3	dc15688c95cd4e3f083712fa7fdac56254621d242d601ac7eb86371b92f5c1b8	Ancak bölge bazı ciddi sorunlarla hala uğraşıyor.		1	1	teens	male_masculine			tr	
92511781fc5d4eaa1bc76adfbefbd8e97f838cf23681107e9d51baed506ed4092adc2a2ad2d29c4c037f00fe1131a48cdb66a4815b4a8a769a8d170aada6cb67	common_voice_tr_18439880.mp3	cf2b55eef847dfb8fe8333e1a6007327c8c3171936a9066470c221f908853a71	Hiçbir siyasi durum hakkında yorumumuz yoktur.		1	0	teens	male_masculine			tr	
92511781fc5d4eaa1bc76adfbefbd8e97f838cf23681107e9d51baed506ed4092adc2a2ad2d29c4c037f00fe1131a48cdb66a4815b4a8a769a8d170aada6cb67	common_voice_tr_18439881.mp3	fbd214ba120413ce1a3c612c56c89645363e4d97387eb5d2c75bf53d7bc39b82	Fuar Pazar günü sona eriyor.		1	0	teens	male_masculine			tr	
92511781fc5d4eaa1bc76adfbefbd8e97f838cf23681107e9d51baed506ed4092adc2a2ad2d29c4c037f00fe1131a48cdb66a4815b4a8a769a8d170aada6cb67	common_voice_tr_18439882.mp3	9bc780c45cb25e56d9e03f014b029d3dc00b23fe98bf00d9c9211314cf54221f	Kitle iletişim araçlarının çoğalması kaliteyi de beraberinde getiriyor mu?		1	0	teens	male_masculine			tr	
92511781fc5d4eaa1bc76adfbefbd8e97f838cf23681107e9d51baed506ed4092adc2a2ad2d29c4c037f00fe1131a48cdb66a4815b4a8a769a8d170aada6cb67	common_voice_tr_18439901.mp3	e789c8ecdb16f4d2c1cab2da14f415e56577db55458e7cc788c15c7809fab397	Sahiden öyle mi?		1	0	teens	male_masculine			tr	
92511781fc5d4eaa1bc76adfbefbd8e97f838cf23681107e9d51baed506ed4092adc2a2ad2d29c4c037f00fe1131a48cdb66a4815b4a8a769a8d170aada6cb67	common_voice_tr_18439907.mp3	f7dc747b6348369b4d38855ec62e3facd374cd7b17985e82c191f43abd4e9e68	Örneğin domuz eti fiyatları yüzde on arttı.		1	1	teens	male_masculine			tr	
92511781fc5d4eaa1bc76adfbefbd8e97f838cf23681107e9d51baed506ed4092adc2a2ad2d29c4c037f00fe1131a48cdb66a4815b4a8a769a8d170aada6cb67	common_voice_tr_18439923.mp3	021a9530ff88d5e921038533ecf8810e64af05e9643412b89535d913b09a6368	Güçlü bir hükümet iş başındadır.		1	1	teens	male_masculine			tr	
92511781fc5d4eaa1bc76adfbefbd8e97f838cf23681107e9d51baed506ed4092adc2a2ad2d29c4c037f00fe1131a48cdb66a4815b4a8a769a8d170aada6cb67	common_voice_tr_18439933.mp3	b91da54c4fbe929f55743b5c3ba39e09fd5adf16b15ef8ad31f35326dace170c	İki ülke bloğa yirmi altı ve yirmi yedi. üyeler olarak katıldı.		1	1	teens	male_masculine			tr	
92511781fc5d4eaa1bc76adfbefbd8e97f838cf23681107e9d51baed506ed4092adc2a2ad2d29c4c037f00fe1131a48cdb66a4815b4a8a769a8d170aada6cb67	common_voice_tr_18439941.mp3	f172b5c1192a1bb4ebecabf73a02dccc4ad6478cc2362296be32a54fe33fac6c	Ancak herkes aynı görüşte değil.		1	0	teens	male_masculine			tr	
92511781fc5d4eaa1bc76adfbefbd8e97f838cf23681107e9d51baed506ed4092adc2a2ad2d29c4c037f00fe1131a48cdb66a4815b4a8a769a8d170aada6cb67	common_voice_tr_18439944.mp3	2eb4077ada932827f009dede7c81d051af71581de851cd6285bec53eae5690e8	Parlamento değişikliği geçen ay kabul etmişti.		1	1	teens	male_masculine			tr	
92511781fc5d4eaa1bc76adfbefbd8e97f838cf23681107e9d51baed506ed4092adc2a2ad2d29c4c037f00fe1131a48cdb66a4815b4a8a769a8d170aada6cb67	common_voice_tr_18439959.mp3	63b39e28921e8a115cb53137012ae2ef68bde87740472a4899550449920e9c3a	Açılışta bir de kutsama töreni düzenlendi.		1	0	teens	male_masculine			tr	
92511781fc5d4eaa1bc76adfbefbd8e97f838cf23681107e9d51baed506ed4092adc2a2ad2d29c4c037f00fe1131a48cdb66a4815b4a8a769a8d170aada6cb67	common_voice_tr_18439966.mp3	2d00b15a08c5b7ef067b7e20993fa6fe6185828072af0fedd6a768e8a833192f	Genel süreci nasıl değerlendiriyorsunuz?		1	1	teens	male_masculine			tr	
92511781fc5d4eaa1bc76adfbefbd8e97f838cf23681107e9d51baed506ed4092adc2a2ad2d29c4c037f00fe1131a48cdb66a4815b4a8a769a8d170aada6cb67	common_voice_tr_18439971.mp3	35b73100596e8563ebd0856430078f18884b5460d4039b5b9a82ae8bc530e486	Sizin bu konudaki kişisel ve profesyonel görüşünüz nedir?		1	0	teens	male_masculine			tr	
92511781fc5d4eaa1bc76adfbefbd8e97f838cf23681107e9d51baed506ed4092adc2a2ad2d29c4c037f00fe1131a48cdb66a4815b4a8a769a8d170aada6cb67	common_voice_tr_18439972.mp3	d64e53f820ae554fe940e6fb03cec950cbc9d2886269db0ac0352c5a0eb3ad1c	Nikica üç yaşından beri tatil köyünde yaşıyordu.		1	1	teens	male_masculine			tr	
92511781fc5d4eaa1bc76adfbefbd8e97f838cf23681107e9d51baed506ed4092adc2a2ad2d29c4c037f00fe1131a48cdb66a4815b4a8a769a8d170aada6cb67	common_voice_tr_18439973.mp3	548b4d0aecc6770ce90885fe77ed8bd266b721081b21de143b22e1e1e5c54079	Ancak duruşmalar henüz sona ermedi.		1	1	teens	male_masculine			tr	
92511781fc5d4eaa1bc76adfbefbd8e97f838cf23681107e9d51baed506ed4092adc2a2ad2d29c4c037f00fe1131a48cdb66a4815b4a8a769a8d170aada6cb67	common_voice_tr_18439974.mp3	2d994cd421b653cce0d6b03b9f236b29cd7124fb3a928b869b16e6af004b8717	Refah da zamanla sağlanabilir.		1	0	teens	male_masculine			tr	
92511781fc5d4eaa1bc76adfbefbd8e97f838cf23681107e9d51baed506ed4092adc2a2ad2d29c4c037f00fe1131a48cdb66a4815b4a8a769a8d170aada6cb67	common_voice_tr_18439976.mp3	09c32d3b0e3606fc5d143e72d64b891afcac83678e2078757f648398fbcac9f4	Hepsi de dumandan zehirlenerek öldü.		1	0	teens	male_masculine			tr	
92511781fc5d4eaa1bc76adfbefbd8e97f838cf23681107e9d51baed506ed4092adc2a2ad2d29c4c037f00fe1131a48cdb66a4815b4a8a769a8d170aada6cb67	common_voice_tr_18439978.mp3	8482da415355fd00b9eb8f3de638ffe86532708a7d25550e235425391fcefc71	Bu yılki festival yirmi sekiz Şubat'ta sona eriyor.		1	1	teens	male_masculine			tr	
92511781fc5d4eaa1bc76adfbefbd8e97f838cf23681107e9d51baed506ed4092adc2a2ad2d29c4c037f00fe1131a48cdb66a4815b4a8a769a8d170aada6cb67	common_voice_tr_18439979.mp3	16baf2e3b936e43b4af5fdad501df9e71679973d4f91fb49c9817a433e70e63f	Hayal kuruyor değiliz.		1	1	teens	male_masculine			tr	
92511781fc5d4eaa1bc76adfbefbd8e97f838cf23681107e9d51baed506ed4092adc2a2ad2d29c4c037f00fe1131a48cdb66a4815b4a8a769a8d170aada6cb67	common_voice_tr_18439981.mp3	457bfd65b238175be654eea35b3caa2f338411a7be9247efd2d08ffaa267fea2	Fakat ömrü bunu görmesine yetmedi.		1	0	teens	male_masculine			tr	
92511781fc5d4eaa1bc76adfbefbd8e97f838cf23681107e9d51baed506ed4092adc2a2ad2d29c4c037f00fe1131a48cdb66a4815b4a8a769a8d170aada6cb67	common_voice_tr_18439984.mp3	c12ca5c3342d8c615ba6fd904eac9c401979e6cf92522eb90e7c2acbeed0be52	Panasonic Sırbistanda üretime başlıyor.		1	1	teens	male_masculine			tr	
92511781fc5d4eaa1bc76adfbefbd8e97f838cf23681107e9d51baed506ed4092adc2a2ad2d29c4c037f00fe1131a48cdb66a4815b4a8a769a8d170aada6cb67	common_voice_tr_18439985.mp3	019c2736b6289c86ec308aac07a3b6d8b10ee15352a52d54f75d72631400a916	Hükümet bölünme olasılığını görüşüyor mu ve sizce bu iyi bir fikir mi?		1	1	teens	male_masculine			tr	
92511781fc5d4eaa1bc76adfbefbd8e97f838cf23681107e9d51baed506ed4092adc2a2ad2d29c4c037f00fe1131a48cdb66a4815b4a8a769a8d170aada6cb67	common_voice_tr_18440002.mp3	9b2ebd802d59792caa2a8d737c05f594be58307a1742e22177a46cd27f04349a	Bunları başlatıp sürdürmek zor olacak.		1	0	teens	male_masculine			tr	
92511781fc5d4eaa1bc76adfbefbd8e97f838cf23681107e9d51baed506ed4092adc2a2ad2d29c4c037f00fe1131a48cdb66a4815b4a8a769a8d170aada6cb67	common_voice_tr_18440004.mp3	02c9b12effed08c394602d765e119719365da2972606aac58b43f29e30220efa	O yüzden de bazen keşke o olabilseydim diyorum.		1	0	teens	male_masculine			tr	
92511781fc5d4eaa1bc76adfbefbd8e97f838cf23681107e9d51baed506ed4092adc2a2ad2d29c4c037f00fe1131a48cdb66a4815b4a8a769a8d170aada6cb67	common_voice_tr_18440005.mp3	431a3db411b0acb459a6ff31b8aecc7a6888a6d119b12b70c4bde0a85b280bd7	Bunların çoğu tanınmış ve saygın kişiler.		1	0	teens	male_masculine			tr	
92511781fc5d4eaa1bc76adfbefbd8e97f838cf23681107e9d51baed506ed4092adc2a2ad2d29c4c037f00fe1131a48cdb66a4815b4a8a769a8d170aada6cb67	common_voice_tr_18440016.mp3	09d38271ecf3bfd890c75cc20974e515bfb4c0546e4f75ef6e1ea277e9dcdf5c	Kosova'da da benzer bir durum söz konusu.		1	0	teens	male_masculine			tr	
92511781fc5d4eaa1bc76adfbefbd8e97f838cf23681107e9d51baed506ed4092adc2a2ad2d29c4c037f00fe1131a48cdb66a4815b4a8a769a8d170aada6cb67	common_voice_tr_18440019.mp3	16004e5fb25f47a9881c346dc61e73986230f3a11d7f0231324c8730b4827133	Ülkede şimdiden koalisyonlar kuruldu.		1	1	teens	male_masculine			tr	
92511781fc5d4eaa1bc76adfbefbd8e97f838cf23681107e9d51baed506ed4092adc2a2ad2d29c4c037f00fe1131a48cdb66a4815b4a8a769a8d170aada6cb67	common_voice_tr_18440026.mp3	ab42d8769554c454c39260f1677cdea8a3952d9062988792035bde3049deb639	Yunanistan, bazı ülkelerin heyetlerine yönelik ek tedbirler alıyor mu?		1	1	teens	male_masculine			tr	
92511781fc5d4eaa1bc76adfbefbd8e97f838cf23681107e9d51baed506ed4092adc2a2ad2d29c4c037f00fe1131a48cdb66a4815b4a8a769a8d170aada6cb67	common_voice_tr_18440033.mp3	4a464e4a1af86d3c41b757974a9abe52c173a908ad85c5be242f8e1bfb238f59	Reform süreci bir kenara bırakıldı.		1	0	teens	male_masculine			tr	
92511781fc5d4eaa1bc76adfbefbd8e97f838cf23681107e9d51baed506ed4092adc2a2ad2d29c4c037f00fe1131a48cdb66a4815b4a8a769a8d170aada6cb67	common_voice_tr_18440034.mp3	107c91423156ac778e233b9be3f559b7d6009ee000c0b01a9c1bad075f63abea	Hisselerin geri kalanı yerel İş Bankası'na ait.		1	1	teens	male_masculine			tr	
92511781fc5d4eaa1bc76adfbefbd8e97f838cf23681107e9d51baed506ed4092adc2a2ad2d29c4c037f00fe1131a48cdb66a4815b4a8a769a8d170aada6cb67	common_voice_tr_18440037.mp3	ff1fcc7e94e4a046dca86a84b5da2965ed8b1cd3562ce6e84b7b90d018ed4784	Sizce nerede yanlış yapıldı?		1	1	teens	male_masculine			tr	
92511781fc5d4eaa1bc76adfbefbd8e97f838cf23681107e9d51baed506ed4092adc2a2ad2d29c4c037f00fe1131a48cdb66a4815b4a8a769a8d170aada6cb67	common_voice_tr_18440039.mp3	b3853c9f4d85071c6d47d283246468fe865f125773ab55d4b8b131994e2bba89	Makedon medyasında tek bir şeyi değiştirebilecek olsanız, bu ne olurdu?		0	1	teens	male_masculine			tr	
92511781fc5d4eaa1bc76adfbefbd8e97f838cf23681107e9d51baed506ed4092adc2a2ad2d29c4c037f00fe1131a48cdb66a4815b4a8a769a8d170aada6cb67	common_voice_tr_18440041.mp3	34b5a1a01e67dde35230a5e4b0649b1a5b71709a4936af83c1dd8f7704c30fec	Teşkilata yığınla başvuru var.		1	0	teens	male_masculine			tr	
92511781fc5d4eaa1bc76adfbefbd8e97f838cf23681107e9d51baed506ed4092adc2a2ad2d29c4c037f00fe1131a48cdb66a4815b4a8a769a8d170aada6cb67	common_voice_tr_18440047.mp3	2d3ab90ce21d9ea01396b004f7f530abe870e1758846d77d7f8ebe7eaaf7d607	Ancak, başbakanın beklediği şekilde değil.		1	0	teens	male_masculine			tr	
92511781fc5d4eaa1bc76adfbefbd8e97f838cf23681107e9d51baed506ed4092adc2a2ad2d29c4c037f00fe1131a48cdb66a4815b4a8a769a8d170aada6cb67	common_voice_tr_18440049.mp3	0b195b9a04802208cd87e87e808df0f51d76ef915e83d2b7d0ea2c584986b7d1	Onları savaş suçu davalarına nasıl hazırlıyorsunuz?		1	0	teens	male_masculine			tr	
92511781fc5d4eaa1bc76adfbefbd8e97f838cf23681107e9d51baed506ed4092adc2a2ad2d29c4c037f00fe1131a48cdb66a4815b4a8a769a8d170aada6cb67	common_voice_tr_18440051.mp3	3b3d6ceedd3b30b9d9afd9ddce2a0704016f059d8e5f510df6a4615ed084492a	Hükümet sorunla baş etmek için adımlar atıyor.		1	1	teens	male_masculine			tr	
8754e4cdf928b49365adef934804855603d3652eac415b5bd51d57fb9182cbab964473b8930770bcffc8df6db6408fd3caef437478c311c88a1194cd362e6a84	common_voice_tr_18459585.mp3	2b260a00c22060c1670919b8a2d7f4d44600a7b7b4e78e044b76badb5dc56b2f	Şimdilik.		1	0					tr	
2eb7d9bfd0f889262067bdf1c9fc26a79fb7f93f8f420cf91dcd1dfc7089ecc929e19af838e3ff8e5d4b6b72a4e581d025f469c0988453e3b7bf7d30d0474e4d	common_voice_tr_18464542.mp3	0ebec9b9965a1ecf744f44644662f599701e1474c53478211ab1a89c655855a6	İsrailli yetkililer bu konuyu düşünmeli.		1	0	twenties	male_masculine			tr	
2eb7d9bfd0f889262067bdf1c9fc26a79fb7f93f8f420cf91dcd1dfc7089ecc929e19af838e3ff8e5d4b6b72a4e581d025f469c0988453e3b7bf7d30d0474e4d	common_voice_tr_18464543.mp3	43affa7474f318e3f4d26e158c51f0839102da1e4f3ffc460fdae52178270b1d	Halkın güveni yüzde dört oranında azalarak yüzde otuz altıya düştü.		1	0	twenties	male_masculine			tr	
2eb7d9bfd0f889262067bdf1c9fc26a79fb7f93f8f420cf91dcd1dfc7089ecc929e19af838e3ff8e5d4b6b72a4e581d025f469c0988453e3b7bf7d30d0474e4d	common_voice_tr_18464545.mp3	cde48217919a80663ac6340400e3a3fdc6ce463482fda18dad7467794f584cdc	Eski bakan suç işlemediğini iddia ediyor.		1	0	twenties	male_masculine			tr	
2eb7d9bfd0f889262067bdf1c9fc26a79fb7f93f8f420cf91dcd1dfc7089ecc929e19af838e3ff8e5d4b6b72a4e581d025f469c0988453e3b7bf7d30d0474e4d	common_voice_tr_18464549.mp3	08141339f33099121d4837aeb0c447ec04d3ae8039f3a573becec527cd60218a	Anlaşmanın bu sonbaharda imzalanması bekleniyor.		1	0	twenties	male_masculine			tr	
5479cd0c991526fd0751b482eec260e056aca39dfc40cd86200aa568aba2e91839ae6a290754ccc0b158dbdc7e719d137f14ae6dc1bccdbf93a3fb4eb74dc9b5	common_voice_tr_18475727.mp3	04ac9cf3da41faef635ad3bf7e2471a123d0dbbdf9243b25b456de8526fceca7	Okul yılı boyunca başka sınav olmuyordu.		1	0					tr	
922ed261ea0ff66d7aa6c8a389dda699d463e40d28f90bae214a2ccaaf5eba3fd5583d8a08b891820b0b3f31678feeffed8def30713348e03039e6ee8743f5fb	common_voice_tr_18497981.mp3	0a1655534938c24f06a85314b1488d98552d5c2c002874b3e4b97f14b1a7b8a4	Projenin üç ay içinde hazır olması bekleniyor.		1	0	twenties	male_masculine			tr	
922ed261ea0ff66d7aa6c8a389dda699d463e40d28f90bae214a2ccaaf5eba3fd5583d8a08b891820b0b3f31678feeffed8def30713348e03039e6ee8743f5fb	common_voice_tr_18497982.mp3	2805abd3ddc0bcafb5d0cba455d476c7bb8676d48986cae4e01fb1c94bb03672	Festivale elli yabancı film katıldı.		1	0	twenties	male_masculine			tr	
922ed261ea0ff66d7aa6c8a389dda699d463e40d28f90bae214a2ccaaf5eba3fd5583d8a08b891820b0b3f31678feeffed8def30713348e03039e6ee8743f5fb	common_voice_tr_18497985.mp3	619767465ee264942c85d7d08d449fb7eea6c2d22af273b904a28cd2c9d16f84	Renovasyon çalışmaları yüz elli iki bin avro tutacak.		1	0	twenties	male_masculine			tr	
5a38e8beb0624aa5a6c3898d5222f538a867cd03fc27ba115b04bad2b0defc837f2f7d9e2ceba68cf7e55634b57f038093e9e95754c8eab1d6842ec5f32310e9	common_voice_tr_21659786.mp3	6c9ee763ba80747af0789b5d2b2c7733a9da2451c5eb3078a19cb173561e2a60	sıfır		0	0					tr	Benchmark
5a38e8beb0624aa5a6c3898d5222f538a867cd03fc27ba115b04bad2b0defc837f2f7d9e2ceba68cf7e55634b57f038093e9e95754c8eab1d6842ec5f32310e9	common_voice_tr_21659951.mp3	db8fd3b16eca3505e1d84da1e788fe6f9812657ab26a8c2dbd1f48f3b0ed35e9	üç		0	0					tr	Benchmark
bf1e8008b60099f9a4fc84606dd1a063120c79ed4b6d5f993805d32be8be52f051b4c204ab2f0ef19e2926dd05d8835e125abb87a1f93d47d92fc6339edcf558	common_voice_tr_21731429.mp3	db8fd3b16eca3505e1d84da1e788fe6f9812657ab26a8c2dbd1f48f3b0ed35e9	üç		0	0	twenties	male_masculine			tr	Benchmark
c3f1b7d6a720db96ebe2a16ed8b67fff7b5c984742dc6f3bc23ec54204ab08ee3e57c2aefd5a985b36efc0c0652b1255e5b36b8a0e7af47d1971711629d15221	common_voice_tr_21731455.mp3	4696832b19dd9fd3edf6f88e7ebb6acb2d8658c31dfe739e11cce6db51252a6a	sekiz		0	0					tr	Benchmark
ba25f19f22267b1f863cef586f17252a9067bc0ecb3d63dd7626fbce7014a16412dd64d5404d34505c0c90635adbc3cb2d830d77291a4db194e5abad91160957	common_voice_tr_30421816.mp3	33b93dd7fa8a1465e9e4abc3b81414665c558bf7413b7e6d7c80ee45ad74fa1e	Ne anlamda?		0	0	sixties	female_feminine	Türkiye Türkçesi		tr	
ca179eb54e4e584d30587ba3c6c1d4de7d9082d649113d481d308f3e7d858e0a1df21d9591f9c613928b1e122aa7f54535d0f0e0c1380d87d8017844e6e73ea2	common_voice_tr_35126286.mp3	96798c6d8223d971190c652883ab19fd4ee18607c16f00b3baccc2d6977c0fee	"Ne yaparlarsa yapsınlar, aldırış bile etmeyeceğim!" diyerek kalktı.		1	0	sixties	male_masculine			tr	
ca179eb54e4e584d30587ba3c6c1d4de7d9082d649113d481d308f3e7d858e0a1df21d9591f9c613928b1e122aa7f54535d0f0e0c1380d87d8017844e6e73ea2	common_voice_tr_35126288.mp3	ac4d5c092c679fba6da2f86923d528d7aca3c00fddf8269f7980a3a72e928df6	Yeşil…		1	0	sixties	male_masculine			tr	
ca179eb54e4e584d30587ba3c6c1d4de7d9082d649113d481d308f3e7d858e0a1df21d9591f9c613928b1e122aa7f54535d0f0e0c1380d87d8017844e6e73ea2	common_voice_tr_35126290.mp3	b3166aa8c5d9b6b71896abc6a693f96659087f6d9174096204437fdda8bb14f1	Onlara, çıkmaları için, tekrar işaret etti.		1	0	sixties	male_masculine			tr	
ca179eb54e4e584d30587ba3c6c1d4de7d9082d649113d481d308f3e7d858e0a1df21d9591f9c613928b1e122aa7f54535d0f0e0c1380d87d8017844e6e73ea2	common_voice_tr_35134367.mp3	ae966d6042b73c2aafa91671b15721be99ce4f9e4239156aec900e2eca87d234	Odada herhangi birimiz herhangi bir meseleden bahsedecek olsak derhal lafı yarıda kestiriyordu.		0	0	sixties	male_masculine			tr	
ca179eb54e4e584d30587ba3c6c1d4de7d9082d649113d481d308f3e7d858e0a1df21d9591f9c613928b1e122aa7f54535d0f0e0c1380d87d8017844e6e73ea2	common_voice_tr_35134368.mp3	a6dfd08f622703319b530b5645b86c35642de37ff1f985b94ac798c2fb6d753b	Karı durdu durdu sana selam etti.		0	0	sixties	male_masculine			tr	
